file_id,archive,source_path,bytes,sha256,availability,disposition,canonical_path,canonical_sha256,reason,duplicate_of,transform,original_archive,original_archive_member
de501f9a5e13fcb18a12298e07c256b82b866a35a38523a0d0acae7c33c58c99,BIE_AST_003.zip,docs/SPEC.md,234,dff32ebf9a6c5a874f1a1a832c6eae43630816024ab8ce6a5b4dd5f2ca411aee,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_AST_003/docs/SPEC.md,dff32ebf9a6c5a874f1a1a832c6eae43630816024ab8ce6a5b4dd5f2ca411aee,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_003.zip
19fed19dae7dea924841a4d33f2e5d9df4b6dd5ceb96e776ffe68813899a4589,BIE_AST_003.zip,tests/test_ast_003.py,498,3768366f7764e714a338d5ca8b9e20f085903f6d58a2563ba1debeda5daf4956,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_AST_003/tests/test_ast_003.py,8b4066eae6b1d063a868a8185c43a5704714c320fea97457f4836527a8ff8249,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_003.zip
870a67cad3c71669c0604b272664ca587bb9e99d2adc416ff2001bce1d0d93e3,BIE_AST_004.zip,TASK_RESULT.json,227,e36920827c8907e9df3c61f2ee90500eefd3869a3802dfb988a60d0daac17d09,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_AST_004/TASK_RESULT.json,e36920827c8907e9df3c61f2ee90500eefd3869a3802dfb988a60d0daac17d09,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
e00d0e19621436f1b329c111b1865778469019defa231969c1d80b62b0eda3dd,BIE_AST_004.zip,TEST_RESULT.txt,1370,c9ba552a2dcb07b97a25b8ee8e9ca0cdec88c9797b919903b9f8cc39917ea836,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_AST_004/TEST_RESULT.txt,c9ba552a2dcb07b97a25b8ee8e9ca0cdec88c9797b919903b9f8cc39917ea836,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
c46961c36e8bc8bcf560c0b37378a773766903cafe852da0a6f3d968bf477770,BIE_AST_004.zip,app/bie/math_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/math_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,2bcc5d37117cb49329d0327a9231f0f96940ceb9edceaaa3f49e79255e70f1b9,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
291aecb7f957bd58b96ed1747dca24077afc747559970d0070472a392aa2b7e1,BIE_AST_004.zip,app/bie/math_intelligence/canonical_math.py,510,dbf2af17d76d3d4d95a7a2264a4cddf14f4e12db27a4537453964081fa887103,AVAILABLE_VERIFIED,MIGRATED,bie/math_intelligence/canonical_math.py,dbf2af17d76d3d4d95a7a2264a4cddf14f4e12db27a4537453964081fa887103,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
598f91efd27510032657793217c9459254d84f4101c9ce42e038f361e4d2954e,BIE_AST_004.zip,docs/SPEC.md,244,193b4d1e9b9661611db7efd27f0e65c2ac54e655cbf632cf7f2fdc1149a8544e,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_AST_004/docs/SPEC.md,193b4d1e9b9661611db7efd27f0e65c2ac54e655cbf632cf7f2fdc1149a8544e,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
838806c6182e463bfd17240b3f51b666d2584f880d34b5431655157521b60a14,BIE_AST_004.zip,tests/test_ast_004.py,444,f8d9b767781a9865d29bd9ea5cbddb26e08dfa040a04698d0d3a6a7f0f572980,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_AST_004/tests/test_ast_004.py,1d28212f5a3d925c16dfdb89e2608a52bb27691b12bd9cf5f56e52aef7884cc0,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_AST_004.zip
c5891378b55c325bdd7814c64ddc9d5f03f287d4369baf26dc90e3a2da303fcd,BIE_BI_DOCINT_ADVQA_001.zip,TASK_RESULT.json,168,1e1c9fc5f1e9fc1a2e063d4a9d7395810aec95c10c29eb31bac462d0fea289b6,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_ADVQA_001/TASK_RESULT.json,1e1c9fc5f1e9fc1a2e063d4a9d7395810aec95c10c29eb31bac462d0fea289b6,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
10ae9f5230ef22c6031262abcfe9514c873f77b9468ebf40f227a4c97da9025f,BIE_BI_DOCINT_ADVQA_001.zip,TEST_RESULT.txt,1174,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_ADVQA_001/TEST_RESULT.txt,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
6eb0b4e0a61a7b26bb0298d7dc36099bd884e4a069e0afbf2cffc2da601f5c76,BIE_BI_DOCINT_ADVQA_001.zip,docs/SPEC.md,143,da05261361a3c5567a70eb62d25c0c4540f6b3e64ef37f5a3afe0b8f88820289,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_ADVQA_001/docs/SPEC.md,da05261361a3c5567a70eb62d25c0c4540f6b3e64ef37f5a3afe0b8f88820289,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
f855c60ce84a9b43732627d0972ab2c94b6eb92b22ddb303d42f9f057ef9e42a,BIE_BI_DOCINT_ADVQA_001.zip,tests/test_adversarial_document_benchmark.py,464,fc56226006abe91d0fd507762c97e02443b2d99286f16fa671f480d504d1a83f,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_DOCINT_ADVQA_001/tests/test_adversarial_document_benchmark.py,a99371fa3942d90a8309c4fad9b6c172a06fc2e04b7db50e7282e60b39477535,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
fa0f5ff6870a2278c5a8bd09bff80e6d6e7124ce40cdf9c774533dfc2faf7241,BIE_BI_DOCINT_ADVQA_001.zip,tests/__pycache__/test_adversarial_document_benchmark.cpython-313.pyc,1570,3202384e93c7c00a5fb09b7e951903eb620876f98f1dbf513849dbfd5efa7dfa,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
b2f9aa14f7e631992a0180eece152641f90e67d6058ddbce0c9b3f5cd58ee876,BIE_BI_DOCINT_ADVQA_001.zip,app/bie/book_intelligence/adversarial_document_benchmark.py,528,37b374963c6edebcb6cfbb2fb93298abe9ff1c287be149b16e137194a220da9c,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/adversarial_document_benchmark.py,37b374963c6edebcb6cfbb2fb93298abe9ff1c287be149b16e137194a220da9c,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,BIE_BI_DOCINT_ADVQA_001.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
b83e87c20284b103be403a8a1819506aa2f19ab1d84847767023e37e02fb1d3b,BIE_BI_DOCINT_ADVQA_001.zip,app/bie/book_intelligence/__pycache__/adversarial_document_benchmark.cpython-313.pyc,1801,73325bef70c4d0629e11962d862571e469fc39c776436e00035716955685e91d,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
347d2b3347ab6233d8f428f8d3c3d4709d613d83f825f29b4e4182ff56dd26ac,BIE_BI_DOCINT_ADVQA_001.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,168,5f0fd6a23f9bbf9089ea19477a633e371483d773e1407432529e4ee202d06cc2,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_ADVQA_001.zip
c2b67d680907b1cb3133b569306992967ee7dc2b830a785ea49dceec0cb4794c,BIE_BI_DOCINT_CROSS_001.zip,TASK_RESULT.json,163,415f395aea97b4c37a5d021c480664d4e6c2b3df72ec4948426448d64befb6bd,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_CROSS_001/TASK_RESULT.json,415f395aea97b4c37a5d021c480664d4e6c2b3df72ec4948426448d64befb6bd,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
d114563c23131083ae75c889a1f70220ba9293ba81de4e065debae07509f9f5d,BIE_BI_DOCINT_CROSS_001.zip,TEST_RESULT.txt,1174,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_CROSS_001/TEST_RESULT.txt,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
dd3a2fd5d471d3fcd148ffff7a92a4d295c6cc40c98b5c1a99ddc98e1b98c019,BIE_BI_DOCINT_CROSS_001.zip,docs/SPEC.md,143,d75bcd6433bb4b5b6b65317698c853f0951eeacea0e6dfe55152cdd5358fc27e,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_CROSS_001/docs/SPEC.md,d75bcd6433bb4b5b6b65317698c853f0951eeacea0e6dfe55152cdd5358fc27e,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
0eec9e527acd0898c2f50be0923da53534c8e326a0975385906424f2252a6ecb,BIE_BI_DOCINT_CROSS_001.zip,tests/test_cross_page_reconstruction.py,552,f1f536e08421cfe26ccf880aff78df7c3bb0be76dc69bceca470b7a4000b7285,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_DOCINT_CROSS_001/tests/test_cross_page_reconstruction.py,e5e49566d02b50fd600a0067f69df65c4721b53d4ab11c5ae35edb8bdbf4b02e,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
c5c50b46c6f220af0f164b22fffd467dc83d5be64d8599b9947cba08ac4f13b9,BIE_BI_DOCINT_CROSS_001.zip,tests/__pycache__/test_cross_page_reconstruction.cpython-313.pyc,1485,493a09e103d89627dee2e6cf2e7b8f3e16c80432c2e480c262e4c5ead011fef4,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
64b5e5ced89e04db93f262c656de538e4569a18afcc405037e411a505b92d5e3,BIE_BI_DOCINT_CROSS_001.zip,app/bie/book_intelligence/cross_page_reconstruction.py,446,7d618bf1266146afe7cbec1d5184293a121efca8a4014989664ad46b0bafbe7d,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/cross_page_reconstruction.py,7d618bf1266146afe7cbec1d5184293a121efca8a4014989664ad46b0bafbe7d,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
a4aeea061e31815457b8d09ad97b6572b9b5452002ab9ac005c522df339dc3bb,BIE_BI_DOCINT_CROSS_001.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
26ed2c0031d97d2dc89717e7399c6612ea439837c75ec233ccdef0d89709b702,BIE_BI_DOCINT_CROSS_001.zip,app/bie/book_intelligence/__pycache__/cross_page_reconstruction.cpython-313.pyc,2029,2d8516d0283071b309b747d41b0d2f7eb4171102a6e1feb9826462d8ac5b86d4,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
84d18cd80cbe5a43285a2aafba2868b4274ccdbc9355e73ad70b5b59b4b78c77,BIE_BI_DOCINT_CROSS_001.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,168,d841b31462e26b543efab0fd847f52480cccd23317af83fb6c27fc56a3283a0c,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_CROSS_001.zip
56f645ab8253f3ae7578fe0f316eab59f405cc0bfc7915fcb42a1fb4090e65ca,BIE_BI_DOCINT_E2E_001.zip,TASK_RESULT.json,161,04e89665af4b0ec8257f7464ab158d6f8437787e7f7da9b8e9b26bbb293546c3,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_E2E_001/TASK_RESULT.json,04e89665af4b0ec8257f7464ab158d6f8437787e7f7da9b8e9b26bbb293546c3,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_E2E_001.zip
c75d2680ddd984c6aef9af019da3c5ef1bf6c51a5d9d5022e9e504dec478db28,BIE_BI_DOCINT_E2E_001.zip,TEST_RESULT.txt,1174,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_E2E_001/TEST_RESULT.txt,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_E2E_001.zip
117c170f9f90208254d974011820fbc00e32d74f55997001e0d31ef81921a5ab,BIE_BI_DOCINT_E2E_001.zip,docs/SPEC.md,137,156c827845c6a57cb4f255ef4121a2d4f9a0a1d09d1873aad3dafa18e30bc857,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_DOCINT_E2E_001/docs/SPEC.md,156c827845c6a57cb4f255ef4121a2d4f9a0a1d09d1873aad3dafa18e30bc857,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_E2E_001.zip
6bf50d7c3f8ca730f9533e719e706e04319b9099593d6af4f36bd6eb172f922c,BIE_BI_DOCINT_E2E_001.zip,tests/test_document_pipeline.py,476,f6404e50e499ac78745b75a5c0aae6f014aa6418b1e4e7b9f6cc56119b97b23d,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_DOCINT_E2E_001/tests/test_document_pipeline.py,a648a35531e0b22c01fb0191ca4317633044ee2e0eeb3c7bc2f05b7f23e79a65,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_E2E_001.zip
82eaf4de1d71b5763f1eae56201c1fdac718073c57e0642458abae868827ffad,BIE_BI_DOCINT_E2E_001.zip,tests/__pycache__/test_document_pipeline.cpython-313.pyc,2043,15d6d1b8162e7ffcaef99b04a51b305c35254e8c9bbd5e8f1c611e7987584bd7,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_DOCINT_E2E_001.zip
